job_position_id,organisation_id,role,job_position_status,signed_off
12804,2402,CLINICAL NOTO ADM,Active,false
13181,1,Other,Not invited,false
1548,2183,Doctor,Active,false
13322,1,Other,Not invited,false
333,2179,Doctor,Active,false
7111,1,Other,Active,false
3087,2205,Administrator,Invited,false
13891,2376,Nurse Onboarding - Demo,Active,false
3100,2212,Administrator,Invited,false
3115,2221,Administrator,Invited,false
3117,2222,Administrator,Invited,false
13915,2379,Role,Active,false
3119,2224,Administrator,Invited,false
13988,1,Other,Not invited,false
14039,2450,Other,Invited,false
14058,2379,Ambulance Care Assistant,Active,false
14091,2198,Absolurno new igrok,Invited,false
11428,2191,11eee,Active,false
11863,2410,Ambulance Care Assistant,Invited,false
12391,2402,Doctor,Active,false
12078,2402,Doctor,Active,false
14163,2191,Administrator,Active,false
12270,2402,Administrator,Active,false
12925,2423,Other,Invited,false
12502,2409,Other,Active,false
12981,1,Other,Not invited,false
12542,2291,Administrator,Active,false
14166,2179,Administrator,Active,false
19162,2401,Administrator,Active,false
13615,1,Other,Not invited,false
11548,2402,Administrator,Active,true
13057,2198,GP,Active,false
13121,1,Other,Not invited,false
12805,2402,CLINICAL NOTO ADM,Invited,false
13182,1,Other,Not invited,false
13597,2379,TestRole,Active,false
3120,2225,Administrator,Invited,false
13323,2191,Administrator,Active,false
14177,2401,AAAAA,Invited,false
13506,2379,Ambulance Care Assistant,Active,false
13989,1,Other,Not invited,false
14040,2450,Other,Active,false
14059,2379,Administrator,Active,false
14185,2401,AAAAA,Active,false
14186,2204,Grechnevi Doctor,Invited,false
14167,2435,Other,Invited,false
14191,1,Other,Not invited,false
14199,2379,Administrator,Active,false
14183,2401,Administrator,Active,true
11864,2409,Other,Invited,false
12392,2402,Doctor,Active,false
11460,2402,Administrator,Active,false
11930,2191,Administrator,Invited,false
13507,2407,Candidate,Not invited,false
12503,2410,Ambulance Care Assistant,Invited,false
11682,2191,aaaaa324234,Active,false
12079,2402,Doctor,Active,false
12543,2402,CLINICAL NOTO ADM,Invited,false
12744,2402,Doctor,Not invited,false
13058,2198,GP,Active,false
12806,2402,CLINICAL NOTO ADM,Invited,false
14164,2191,11eee,Invited,false
13324,2372,Administrator,Active,false
3121,2226,Administrator,Invited,false
13183,2379,TestRole,Active,false
13598,2379,TestRole,Invited,false
13213,2372,1,Active,false
13395,2372,Administrator,Active,false
13215,2372,1,Active,false
14189,2191,Administrator,Active,false
13893,2179,Administrator,Active,false
13840,2379,Ambulance Care Assistant,Active,false
13538,2379,Ambulance Care Assistant,Invited,false
3122,2227,Administrator,Invited,false
3123,2228,Administrator,Invited,false
3127,2232,Administrator,Invited,false
14204,2455,Administrator,Active,false
3128,2233,Administrator,Invited,false
14041,2379,Ambulance Care Assistant,Active,false
12424,2402,CLINICAL NOTO ADM,Archived,false
13216,2191,111aaaa,Active,false
12271,2402,CLINICAL NOTO ADM,Invited,false
671,2183,Administrator,Active,true
3118,2223,Administrator,Invited,false
3129,2234,Administrator,Invited,false
3130,2235,Administrator,Invited,false
3131,2236,Administrator,Invited,false
14093,2198,Absolurno new igrok,Invited,false
3132,2237,Administrator,Invited,false
14094,2198,Absolurno new igrok,Invited,false
12393,2402,Doctor,Active,false
11461,2402,Administrator,Active,false
14140,1,Other,Not invited,false
13508,2372,Nursys,Invited,false
12926,2401,Administrator,Active,false
11931,2191,Administrator,Invited,false
11742,1,Other,Not invited,false
12504,2402,CLINICAL NOTO ADM,Invited,false
12080,2402,Doctor,Active,false
14916,2470,Administrator,Active,false
12081,2402,Administrator,Invited,false
13599,2379,TestRole,Not invited,false
13841,2401,AAAAA,Invited,false
3137,2242,Administrator,Invited,false
14165,2360,Administrator,Active,false
12272,2328,Other,Not invited,false
12273,2328,Other,Not invited,false
12302,2402,CLINICAL NOTO ADM,Invited,false
13059,2198,GP,Active,false
13866,2379,Ambulance Care Assistant,Active,false
12807,2402,CLINICAL NOTO ADM,Invited,false
13060,2198,GP,Active,false
13123,1,Other,Not invited,false
13706,2379,Ambulance Care Assistant,Active,false
13539,2379,Ambulance Care Assistant,Invited,false
3138,2243,Administrator,Invited,false
14190,2191,Administrator,Active,false
13396,2179,Administrator,Active,false
13398,2375,Role with Can view needing approval but without approve,Active,false
3139,2244,Administrator,Invited,false
3141,2246,Administrator,Invited,false
14207,1,Other,Not invited,false
14042,2198,Absolurno new igrok,Active,false
14061,2379,Ambulance Care Assistant,Not invited,false
3142,2247,Administrator,Invited,false
3143,2248,Administrator,Invited,false
13214,2191,111aaaa,Active,false
3144,2249,Administrator,Invited,false
12394,2402,Doctor,Active,false
13218,2191,111aaaa,Active,false
1941,2179,Doctor,Active,false
12505,2409,Other,Invited,false
11743,1,Other,Not invited,false
11744,1,Other,Not invited,false
12545,2402,CLINICAL NOTO ADM,Invited,false
12082,2402,Administrator,Invited,false
12746,2402,CLINICAL NOTO ADM,Not invited,false
12084,2402,Administrator,Invited,false
14917,2470,Administrator,Active,false
12303,2402,CLINICAL NOTO ADM,Invited,false
13327,2372,ViewDoc,Active,false
12808,2402,CLINICAL NOTO ADM,Invited,false
3812,2265,Administrator,Active,false
13217,2372,1,Active,false
13842,2379,Ambulance Care Assistant,Active,false
13707,2379,Ambulance Care Assistant,Invited,false
13619,2376,Nurse Onboarding - Demo,Invited,false
13061,2198,GP,Active,false
3814,2266,Administrator,Active,false
816,1493,Doctor,Active,false
13397,2375,Role with Can view needing approval but without approve,Active,false
13509,2379,Ambulance Care Assistant,Active,false
3124,2229,Administrator,Invited,false
3125,2230,Administrator,Invited,false
3160,2179,Doctor,Active,false
3811,2264,Administrator,Active,false
11745,1,Other,Not invited,false
5459,2198,Doctor,Active,true
14014,2179,Other,Active,false
12396,2402,Doctor,Active,false
12304,2402,CLINICAL NOTO ADM,Invited,false
10630,2191,I want a new role,Active,false
12809,2379,TestRole,Active,false
13895,2401,RTW test role,Active,false
13062,2198,GP,Active,false
12506,2409,Other,Invited,false
13125,1,Other,Not invited,false
14141,2179,03/11/2022,Active,false
12395,2402,Doctor,Active,true
14196,1,Other,Not invited,false
7113,1,Other,Active,false
13219,2372,1,Active,false
14211,1,Other,Not invited,false
13868,2379,Ambulance Care Assistant,Active,false
13617,2379,Ambulance Care Assistant,Active,false
13542,2379,Ambulance Care Assistant,Invited,false
13510,2379,Ambulance Care Assistant,Active,false
14206,2179,03/11/2022,Active,false
13949,2379,Ambulance Care Assistant,Archived,false
13953,1,Other,Not invited,false
12309,2402,CLINICAL NOTO ADM,Active,false
13620,2376,Nurse Onboarding - Demo,Archived,false
7121,1,Other,Active,false
7114,1,Other,Active,false
817,1493,Doctor,Active,false
14062,2198,Absolurno new igrok,Active,false
4528,1493,Administrator,Invited,false
14095,2198,Absolurno new igrok,Invited,false
11868,1,Other,Not invited,false
2140,2179,Doctor,Active,false
14142,2179,GPr,Active,false
11746,1,Other,Not invited,false
12085,2402,CLINICAL NOTO ADM,Invited,false
12507,2409,Other,Invited,false
12987,2199,Other,Active,false
14209,1,Non-Clinical QA Coordinator,Active,false
14213,2401,AAAAA,Active,false
12305,2402,Doctor,Active,false
12810,2402,CLINICAL NOTO ADM,Active,false
13063,2198,GP,Active,false
13844,2401,Other,Active,false
13220,2191,111aaaa,Active,false
13225,2372,1,Active,false
13618,2379,Ambulance Care Assistant,Invited,false
5477,2198,Doctor,Invited,false
13511,2379,Ambulance Care Assistant,Invited,false
14197,2446,NotAdmin,Active,false
13400,2328,Administrator,Active,false
13980,2409,Other,Invited,false
14063,2198,Absolurno new igrok,Active,false
13429,2379,Ambulance Care Assistant,Invited,false
15623,2483,Nurse UK,Active,false
13710,2179,Administrator,Active,true
12086,2402,Administrator,Invited,false
12508,2409,Other,Invited,false
12306,2402,CLINICAL NOTO ADM,Invited,false
14143,2179,Director,Active,false
13544,2376,Administrator,Active,false
12811,2402,Evg role,Active,false
14198,2446,NotAdmin,Active,false
12991,2372,111,Active,false
13845,2402,CLINICAL NOTO ADM,Active,false
2589,2179,Doctor,Active,false
895,1493,Irish Doctor,Active,false
13064,2198,GP,Active,false
13127,1,Other,Not invited,false
2623,2191,Administrator,Active,false
896,1493,Irish Doctor,Active,false
13221,2372,1,Active,false
4529,1493,Administrator,Invited,false
11249,1,Other,Not invited,false
13848,2379,Ambulance Care Assistant,Active,false
13847,2379,Ambulance Care Assistant,Active,false
13981,2379,Ambulance Care Assistant,Invited,false
13994,1,Other,Invited,false
14045,1,Other,Not invited,false
14064,2204,Grechnevi Doctor,Invited,false
14096,2198,Absolurno new igrok,Not invited,false
11507,2379,TestRole,Active,false
11935,2379,TestRole,Active,false
12933,1,Other,Not invited,false
14017,2179,UK Doctor,Invited,false
13937,2401,Administrator,Active,false
12087,2402,Administrator,Invited,false
12509,2409,Other,Invited,false
12752,2409,Other,Not invited,false
12230,1493,Administrator,Active,false
14144,2179,KPI viewer Pro,Active,false
12307,2402,CLINICAL NOTO ADM,Invited,false
13545,2379,Other,Invited,false
13846,2402,Doctor,Not invited,false
6488,2294,Other,Active,false
2936,2201,Doctor,Active,false
13402,2379,Ambulance Care Assistant,Invited,false
13898,2410,Ambulance Care Assistant,Active,false
13871,2379,Ambulance Care Assistant,Active,false
13711,2379,Ambulance Care Assistant,Invited,false
14928,2325,Accountant,Active,false
13995,1,Other,Not invited,false
13222,2191,111aaaa,Active,false
3175,2179,Carer,Active,false
3205,2179,Doctor,Invited,false
3208,2179,Doctor,Active,false
14065,2204,Grechnevi Doctor,Active,false
3498,2179,Doctor,Active,false
14046,2379,Ambulance Care Assistant,Active,false
15624,2484,Doctor,Active,false
14066,2204,Grechnevi Doctor,Active,false
10289,2376,Admin,Active,false
14097,2379,Ambulance Care Assistant,Active,false
7122,1,Other,Active,false
954,2187,Doctor,Active,false
17323,2325,Beaty,Invited,false
461,1493,Doctor,Active,false
3066,2203,Administrator,Active,false
5651,2198,Carer,Not invited,false
11350,2401,Checkr Background Checks,Active,false
12431,2402,CLINICAL NOTO ADM,Invited,false
11870,2402,Administrator,Active,false
11936,2379,TestRole,Active,false
12934,2206,Doctor MoM,Active,false
11689,2402,Doctor,Active,false
12753,1,Other,Not invited,false
12088,2402,Administrator,Invited,false
14929,2401,MAX,Invited,false
13899,2179,03/11/2022,Active,false
12308,2402,CLINICAL NOTO ADM,Invited,false
13546,2191,approver Admin,Active,false
1671,2187,Doctor,Active,true
14145,2379,Ambulance Care Assistant,Invited,false
13627,2409,Other,Active,false
13223,2372,1,Active,false
13849,2379,Ambulance Care Assistant,Active,false
3091,2208,Administrator,Active,false
13873,2379,Ambulance Care Assistant,Active,false
13872,2379,Ambulance Care Assistant,Active,false
3103,2213,Administrator,Active,false
13712,2379,Ambulance Care Assistant,Active,false
3593,2183,Administrator,Active,false
13514,2379,Ambulance Care Assistant,Invited,false
3595,2183,Administrator,Active,false
13983,2409,Other,Not invited,false
3090,2207,Administrator,Active,false
13954,2379,Ambulance Care Assistant,Archived,false
13997,1,Other,Not invited,false
13403,2379,Ambulance Care Assistant,Invited,false
14047,2379,Ambulance Care Assistant,Active,false
14067,2379,Ambulance Care Assistant,Active,false
2321,1493,Doctor,Invited,false
14098,2379,Ambulance Care Assistant,Active,false
3581,2258,Administrator,Active,false
3587,2259,Administrator,Active,false
3456,2253,Administrator,Active,false
3557,2255,Administrator,Active,false
3836,2267,Administrator,Active,false
3837,2267,Administrator,Active,false
12935,2206,Other,Invited,false
14930,2401,RTWcheck,Invited,false
11937,1,Other,Active,false
13713,2372,new,Active,false
15625,2484,Junior,Active,false
13368,2401,Administrator,Active,false
12310,2402,CLINICAL NOTO ADM,Invited,false
12754,2379,TestRole,Active,false
13067,2198,GP,Invited,false
14146,2179,03/11/2022,Active,false
12813,2402,CLINICAL NOTO ADM,Invited,false
12817,2402,CLINICAL NOTO ADM,Invited,false
13224,2191,111aaaa,Active,false
13850,2379,Ambulance Care Assistant,Active,false
13515,2379,Ambulance Care Assistant,Invited,false
13404,2379,Ambulance Care Assistant,Archived,false
13939,2191,11eee,Active,false
14048,2379,Ambulance Care Assistant,Active,false
19164,2401,AAAAA,Active,false
14068,2198,Absolurno new igrok,Active,false
14069,2379,Ambulance Care Assistant,Active,false
3958,2268,Administrator,Active,false
11872,2409,Other,Active,false
11938,1,Other,Active,false
14147,2379,Ambulance Care Assistant,Active,false
10731,2191,111aaaa,Active,false
12936,2206,Other,Invited,false
14359,2401,AAAAA,Active,false
14931,2401,Custom Profile?,Invited,false
14280,2401,Administrator,Active,false
12755,2409,Other,Not invited,false
12994,2199,Other,Active,false
13548,2379,TestRole2,Invited,false
13068,2198,GP,Active,false
14933,2325,Accountant,Invited,false
12814,2402,CLINICAL NOTO ADM,Invited,false
13902,2379,Other,Active,false
14100,1,Other,Not invited,false
13405,2372,huhugi,Active,false
13406,2191,approver Admin,Active,false
14295,2401,Administrator,Active,true
14355,2401,AAAAA,Active,false
13875,2379,Ambulance Care Assistant,Active,false
13851,2379,Ambulance Care Assistant,Active,false
13516,2379,Ambulance Care Assistant,Invited,false
11691,2356,Administrator,Active,false
14318,2401,DBS History,Active,false
13956,2379,Ambulance Care Assistant,Archived,false
14223,2402,CLINICAL NOTO ADM,Invited,false
14232,1,Other,Not invited,false
14049,2379,Ambulance Care Assistant,Active,false
14249,2401,AAAAA,Invited,false
13226,2191,111aaaa,Active,false
13032,2401,Administrator,Active,false
14278,2401,AAAAA,Active,false
14283,2179,Care Teamer,Active,false
14293,2325,Administrator,Active,false
14325,2458,Administrator,Active,false
14326,2458,Other,Active,false
14337,2459,Administrator,Active,false
14351,2325,export,Invited,false
10040,2372,Nursys1,Active,true
10018,2179,Administrator,Active,false
11873,2409,Other,Invited,false
11939,1,Other,Active,false
14022,2179,UK Doctor,Active,false
12815,2402,CLINICAL NOTO ADM,Invited,false
12089,2402,Doctor,Active,false
12937,2206,Other,Active,false
14148,2179,03/11/2022,Active,false
14333,2401,AAAAA,Active,false
13069,2198,GP,Active,false
13876,2445,Administrator,Active,false
13549,2328,Administrator,Active,false
13903,2379,Ambulance Care Assistant,Active,false
13227,2372,1,Active,false
14319,2401,Administrator,Active,false
14345,2401,Administrator,Active,false
14296,2401,view dbs,Active,false
13852,2379,Ambulance Care Assistant,Active,false
13517,2379,Ambulance Care Assistant,Invited,false
14220,2402,CLINICAL NOTO ADM,Invited,false
19163,2516,Other,Active,false
14224,2402,Doctor,Not invited,false
14233,1,Other,Not invited,false
14050,2379,Ambulance Care Assistant,Active,false
14071,2198,Carer,Active,false
254,1493,Doctor,Active,false
14294,2325,Administrator,Active,false
14252,2404,Administrator,Active,false
14245,2401,Role,Archived,false
14266,2191,Administrator,Active,false
14279,1,Other,Not invited,false
14250,2401,AAAAA,Archived,false
14282,1,Other,Not invited,false
462,1493,Doctor,Active,false
14284,2179,Care Teamer,Active,false
14302,2401,AAAAA,Invited,false
480,1493,Doctor,Active,false
481,1493,Doctor,Active,false
485,1493,Doctor,Active,false
486,1493,Doctor,Active,false
14192,2401,Super,Archived,false
14277,2401,AAAAA,Active,false
4835,2187,Doctor,Active,false
14352,2325,export,Invited,false
14356,2179,Administrator,Invited,false
14360,2191,000-111,Invited,false
14371,2179,03/11/2022,Invited,false
199,2179,Doctor,Active,false
2258,2179,Administrator,Active,false
